egoid,Trust_1_6,Trust_2_6,Trust_3_6,Trust_4_6,Trust_5_6,Trust_6_6,Trust_6,SelfEsteem_1_6,SelfEsteem_2_6,SelfEsteem_3_6,SelfEsteem_4_6,SelfEsteem_5_6,SelfEsteem_6_6,SelfEsteem_7_6,SelfEsteem_8_6,SelfEsteem_9_6,SelfEsteem_10_6,SelfEsteem_6,SelfReg_Exercise_1_6,SelfReg_Exercise_2_6,SelfReg_Exercise_3_6,SelfReg_Exercise_4_6,SelfReg_Exercise_5_6,SelfReg_Exercise_6_6,SelfReg_Exercise_7_6,SelfReg_Exercise_8_6,SelfReg_Exercise_9_6,SelfReg_Exercise_10_6,SelfReg_Exercise_11_6,SelfReg_Exercise_12_6,SelfReg_Exercise_13_6,SelfReg_Exercise_14_6,SelfReg_Exercise_15_6,SelfReg_Exercise_16_6,SRQE_Ext_6,SRQE_Introj_6,SRQE_Ident_6,SRQE_Intrin_6,SRQE_RAI_6,lonely_1_6,lonely_2_6,lonely_3_6,lonely_4_6,lonely_5_6,lonely_6_6,lonely_7_6,lonely_8_6,lonely_9_6,lonely_10_6,lonely_11_6,lonely_12_6,lonely_13_6,lonely_14_6,lonely_15_6,selsa_rom_6,selsa_fam_6,selsa_soc_6,SelfReg_1_6,SelfReg_3_6,SelfReg_4_6,SelfReg_5_6,SelfReg_6_6,SelfReg_7_6,SelfReg_8_6,SelfReg_9_6,SelfReg_10_6,SelfReg_11_6,SelfReg_12_6,SelfReg_13_6,selfreg_scale_6
43125,Agree,Agree,Disagree,Neither Agree nor Disagree,Strongly Agree,Agree,3.0,Neither Agree nor Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Disagree,27.0,6,Not at all true,Somewhat true,5,5,Somewhat true,Not at all true,3,5,2,Not at all true,3,2,2,5,6,1.25,4.25,4.75,3.5,5.0,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Agree,Strongly Disagree,Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,1.1221656,-0.47060698,0.36554557,Neutral,Agree,Agree,Neutral,Neutral,Agree,Neutral,Disagree,Agree,Agree,Disagree,Agree,2.6666667
98117,Disagree,Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Agree,2.3333333,Disagree,Strongly Agree,Agree,Disagree,Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Strongly Disagree,19.0,2,2,6,Not at all true,Somewhat true,2,Not at all true,3,5,6,Not at all true,2,Not at all true,5,5,6,2.25,1.5,4.25,5.0,8.25,Strongly Disagree,Strongly Disagree,Agree,Agree,Somewhat Disagree,Strongly Disagree,Agree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Somewhat Agree,Somewhat Agree,0.89328164,-1.1146189,4.051352,Strongly Agree,Agree,Agree,Disagree,Disagree,Agree,Strongly Agree,Neutral,Neutral,Agree,Disagree,Neutral,3.25
22989,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Disagree,Strongly Agree,4.1666665,Strongly Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,41.0,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.5995954,-0.59657198,-0.66366839,Disagree,Disagree,Agree,Strongly Disagree,Disagree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Neutral,2.1666667
24883,Agree,Agree,Disagree,Agree,Disagree,Agree,3.6666667,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,50.0,Very true,Not at all true,Very true,Not at all true,Somewhat true,Not at all true,Not at all true,Somewhat true,Somewhat true,Somewhat true,Not at all true,Somewhat true,3,Not at all true,5,5,1.0,3.0,4.25,5.0,9.25,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.5995954,-0.59657198,-0.66366839,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Agree,Disagree,Strongly Disagree,Strongly Agree,1.4166666
65068,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
20650,Agree,Agree,Agree,Disagree,Agree,Neither Agree nor Disagree,2.5,Agree,Agree,Agree,Agree,Disagree,Neither Agree nor Disagree,Strongly Agree,Agree,Strongly Disagree,Agree,37.0,3,Not at all true,Not at all true,Somewhat true,Not at all true,Not at all true,2,3,2,2,Not at all true,Not at all true,2,Not at all true,Not at all true,Not at all true,1.25,2.5,1.25,1.75,-0.25,Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.2962859,-0.59339207,-0.66659683,Agree,Agree,Disagree,Neutral,Disagree,Neutral,Neutral,Agree,Agree,Agree,Neutral,Disagree,3.5
19460,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
66815,Agree,Agree,Strongly Disagree,Agree,Disagree,Strongly Agree,4.0,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Agree,42.0,Somewhat true,Not at all true,Very true,3,Somewhat true,Not at all true,Not at all true,5,Very true,6,Not at all true,5,Somewhat true,Not at all true,5,Very true,1.0,3.0,5.75,5.75,12.25,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Agree,Agree,Strongly Agree,-0.59312832,0.22078964,-0.93300825,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Agree,Neutral,Disagree,Disagree,Agree,Neutral,Strongly Disagree,Strongly Agree,1.75
89161,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
54956,Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,3.5,Neither Agree nor Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,29.0,5,Not at all true,3,Somewhat true,5,Not at all true,Not at all true,5,5,3,Not at all true,5,5,Not at all true,5,5,1.0,3.75,5.0,4.0,7.25,Strongly Disagree,Strongly Disagree,Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,1.1050594,-0.39692578,-0.58427024,Agree,Agree,Neutral,Agree,Disagree,Agree,Neutral,Neutral,Agree,Agree,Agree,Disagree,3.4166667
14847,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,2.3333333,Agree,Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,Agree,38.0,2,Not at all true,Very true,2,6,Not at all true,Not at all true,Somewhat true,6,6,Not at all true,5,3,Somewhat true,Very true,Very true,1.75,2.0,6.0,6.0,12.5,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Somewhat Agree,Strongly Disagree,Strongly Agree,Somewhat Agree,Strongly Agree,Somewhat Agree,Disagree,Strongly Agree,Disagree,Strongly Agree,Agree,0.77712023,-1.1290774,1.4237014,Neutral,Agree,Neutral,Disagree,Neutral,Neutral,Agree,Agree,Agree,Neutral,Agree,Agree,3.0833333
85453,Agree,Disagree,Strongly Disagree,Agree,Neither Agree nor Disagree,Agree,4.0,Agree,Disagree,Strongly Agree,Agree,Strongly Disagree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,45.0,5,Not at all true,Very true,2,5,3,2,Very true,Very true,Very true,2,Very true,Somewhat true,2,Very true,Very true,1.75,3.5,6.5,7.0,13.5,Disagree,Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,0.56941932,-0.5168519,-0.80869782,Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Disagree,Neutral,Strongly Agree,Disagree,Disagree,Strongly Agree,1.5833334
19827,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
31121,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
38683,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
82918,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
43382,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
44344,Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,2.5,Disagree,Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,31.0,6,Not at all true,6,Somewhat true,5,2,Not at all true,6,Very true,6,Not at all true,6,6,Not at all true,6,Very true,1.0,4.5,6.25,6.0,11.75,Agree,Somewhat Agree,Disagree,Agree,Somewhat Agree,Somewhat Agree,Agree,Agree,Strongly Agree,Agree,Somewhat Agree,Agree,Somewhat Agree,Agree,Agree,-0.89240891,-0.22465393,0.67582768,Strongly Disagree,Disagree,Agree,Disagree,Agree,Agree,Neutral,Agree,Agree,Strongly Disagree,Disagree,Agree,2.0833333
94215,Agree,Strongly Agree,Neither Agree nor Disagree,Disagree,Agree,Strongly Agree,2.8333333,Disagree,Disagree,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Disagree,Neither Agree nor Disagree,32.0,Somewhat true,Not at all true,Very true,Not at all true,3,2,Not at all true,Very true,Very true,Very true,Not at all true,Very true,Not at all true,2,Very true,Very true,1.25,2.0,6.0,7.0,15.5,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,-1.5166932,-0.39490426,-0.73667639,Disagree,Disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,Disagree,Agree,Disagree,Disagree,Neutral,1.8333334
80675,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
57144,Agree,Agree,Agree,Agree,Strongly Agree,Agree,2.8333333,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Agree,38.0,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,1.0,1.0,1.0,1.0,0.0,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,0.98360974,-0.87134421,0.46429136,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,2.5
94662,Agree,Neither Agree nor Disagree,Disagree,Agree,Disagree,Agree,3.8333333,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,46.0,5,Not at all true,3,5,Very true,Not at all true,Not at all true,6,6,6,Not at all true,5,5,Not at all true,6,6,1.0,4.0,6.0,5.25,10.5,Strongly Disagree,Strongly Disagree,Somewhat Disagree,Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.4101077,-0.4315618,-0.55092037,Disagree,Disagree,Agree,Strongly Disagree,Agree,Agree,Disagree,Disagree,Agree,Strongly Disagree,Disagree,Disagree,2.0
98700,Agree,Neither Agree nor Disagree,Disagree,Disagree,Disagree,Agree,3.5,Strongly Agree,Strongly Disagree,Agree,Agree,Strongly Disagree,Strongly Disagree,Agree,Disagree,Strongly Disagree,Agree,45.0,Very true,Not at all true,Very true,5,Very true,Not at all true,Not at all true,Very true,Very true,Very true,Not at all true,Very true,5,Not at all true,6,Very true,1.0,4.5,7.0,6.75,14.0,Agree,Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.4052558,-0.70331299,-0.32483244,Strongly Disagree,Strongly Disagree,Agree,Disagree,Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Strongly Disagree,Disagree,Agree,1.5833334
44675,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
33341,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
37396,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
65072,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,40.0,5,3,Very true,3,5,Not at all true,2,5,Very true,6,2,5,3,2,Somewhat true,6,2.25,3.0,5.75,5.5,9.25,Strongly Agree,Strongly Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,-1.5681405,-0.014923442,0.037034526,Disagree,Disagree,Agree,Disagree,Agree,Agree,Neutral,Disagree,Agree,Agree,Disagree,Agree,2.25
37148,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
11910,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
75438,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
99733,Strongly Agree,Neither Agree nor Disagree,Strongly Disagree,Strongly Agree,Disagree,Strongly Agree,4.5,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Agree,34.0,2,2,6,2,6,2,2,6,6,6,2,6,2,2,6,6,2.0,2.0,6.0,6.0,12.0,Disagree,Disagree,Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Disagree,Agree,Agree,0.097999156,0.19588731,0.12218571,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.0
27407,Neither Agree nor Disagree,Agree,Disagree,Neither Agree nor Disagree,Agree,Agree,3.0,Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Agree,Disagree,Agree,36.0,6,3,Very true,6,Very true,2,Not at all true,6,Very true,Very true,Not at all true,Very true,Somewhat true,3,Very true,Very true,2.0,4.5,7.0,6.75,12.0,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Agree,Agree,Somewhat Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Strongly Agree,0.082948968,0.17148466,-0.67459679,Agree,Agree,Neutral,Strongly Disagree,Strongly Disagree,Strongly Agree,Neutral,Agree,Strongly Agree,Neutral,Disagree,Strongly Agree,2.6666667
14250,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
43794,Agree,Neither Agree nor Disagree,Disagree,Agree,Neither Agree nor Disagree,Agree,3.6666667,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,32.0,6,Not at all true,Somewhat true,6,Somewhat true,Somewhat true,Not at all true,Not at all true,Somewhat true,3,Not at all true,Not at all true,6,3,Not at all true,3,1.5,5.5,3.0,2.25,-1.0,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Strongly Disagree,Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,0.95332068,-0.35741359,-0.0019018844,Agree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,3.8333333
73918,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
60216,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
28681,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
51437,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333,Strongly Agree,Disagree,Agree,Agree,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Agree,42.0,6,Not at all true,Somewhat true,2,3,Not at all true,Not at all true,5,Very true,3,Not at all true,6,6,Not at all true,6,Very true,1.0,3.75,5.75,4.5,9.0,Strongly Disagree,Strongly Disagree,Somewhat Disagree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Somewhat Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,0.64768398,-0.74234712,0.091891646,Neutral,Disagree,Agree,Strongly Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Neutral,Strongly Disagree,2.3333333
21932,Disagree,Disagree,Disagree,Agree,Agree,Agree,3.3333333,Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,47.0,3,Not at all true,Not at all true,Not at all true,Somewhat true,2,Not at all true,6,6,Not at all true,Not at all true,5,3,Not at all true,6,6,1.0,2.25,5.25,3.5,8.0,Strongly Disagree,Strongly Disagree,Somewhat Agree,Agree,Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,1.013762,-0.31020823,-0.30236858,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Agree,2.1666667
29733,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Agree,Neither Agree nor Disagree,2.5,Agree,Agree,Agree,Agree,Strongly Disagree,Neither Agree nor Disagree,Agree,Agree,Strongly Disagree,Agree,37.0,2,Not at all true,Very true,Not at all true,Somewhat true,Not at all true,Not at all true,6,Very true,Very true,Not at all true,Very true,Somewhat true,Not at all true,Very true,Very true,1.0,2.0,6.25,6.75,15.75,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Somewhat Agree,Somewhat Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.72613484,-0.90096253,0.48198625,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,1.25
98206,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,50.0,Somewhat true,Not at all true,5,Somewhat true,5,Not at all true,Not at all true,Somewhat true,Very true,6,Not at all true,5,Not at all true,Somewhat true,5,6,1.75,2.5,5.75,5.0,9.75,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.97575188,-0.51703864,-0.83618802,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,1.1666666
36385,Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Agree,3.1666667,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Disagree,Agree,35.0,Somewhat true,Not at all true,6,Somewhat true,Somewhat true,Somewhat true,Not at all true,5,5,5,Not at all true,5,Somewhat true,2,Somewhat true,5,1.25,4.0,4.75,5.0,8.25,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Agree,Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,0.68541998,-0.64493394,0.37777877,Neutral,Disagree,Agree,Disagree,Neutral,Neutral,Disagree,Agree,Agree,Agree,Neutral,Neutral,2.75
26651,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
54030,Agree,Neither Agree nor Disagree,Disagree,Agree,Neither Agree nor Disagree,Agree,3.6666667,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,50.0,Not at all true,Not at all true,5,Not at all true,5,Not at all true,Not at all true,5,6,5,Not at all true,6,Not at all true,Not at all true,6,6,1.0,1.0,5.75,5.25,13.25,Disagree,Disagree,Disagree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,-0.024921643,-0.53748059,-0.79360485,Disagree,Disagree,Agree,Strongly Disagree,Agree,Agree,Strongly Disagree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,1.5833334
67993,Strongly Agree,Neither Agree nor Disagree,Disagree,Agree,Neither Agree nor Disagree,Strongly Agree,4.0,Agree,Strongly Disagree,Agree,Agree,Strongly Disagree,Disagree,Agree,Disagree,Disagree,Agree,42.0,Very true,Not at all true,6,6,5,3,Not at all true,Not at all true,Very true,5,Not at all true,Not at all true,Very true,2,5,6,1.25,5.75,4.75,4.25,5.0,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,Agree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.1666667
