egoid,SelfEsteem_1_3,SelfEsteem_2_3,SelfEsteem_3_3,SelfEsteem_4_3,SelfEsteem_5_3,SelfEsteem_6_3,SelfEsteem_7_3,SelfEsteem_8_3,SelfEsteem_9_3,SelfEsteem_10_3,SelfEsteem_3,SelfReg_Exercise_1_3,SelfReg_Exercise_2_3,SelfReg_Exercise_3_3,SelfReg_Exercise_4_3,SelfReg_Exercise_5_3,SelfReg_Exercise_6_3,SelfReg_Exercise_7_3,SelfReg_Exercise_8_3,SelfReg_Exercise_9_3,SelfReg_Exercise_10_3,SelfReg_Exercise_11_3,SelfReg_Exercise_12_3,SelfReg_Exercise_13_3,SelfReg_Exercise_14_3,SelfReg_Exercise_15_3,SelfReg_Exercise_16_3,SRQE_Ext_3,SRQE_Introj_3,SRQE_Ident_3,SRQE_Intrin_3,SRQE_RAI_3,lonely_1_3,lonely_2_3,lonely_3_3,lonely_4_3,lonely_5_3,lonely_6_3,lonely_7_3,lonely_8_3,lonely_9_3,lonely_10_3,lonely_11_3,lonely_12_3,lonely_13_3,lonely_14_3,lonely_15_3,selsa_rom_3,selsa_fam_3,selsa_soc_3,SelfReg_1_3,SelfReg_3_3,SelfReg_4_3,SelfReg_5_3,SelfReg_6_3,SelfReg_7_3,SelfReg_8_3,SelfReg_9_3,SelfReg_10_3,SelfReg_11_3,SelfReg_12_3,SelfReg_13_3,selfreg_scale_3
15707,,,,,,,,,,,25.666666666666668,,,,,,,,,,,,,,,,,3.0,4.666666666666667,4.833333333333333,4.0,2.1666666666666665,,,,,,,,,,,,,,,,-0.0967511343333333,1.8530711693666664,0.2591911033333333,,,,,,,,,,,,,2.555555566666667
45776,,,,,,,,,,,38.333333333333336,,,,,,,,,,,,,,,,,1.6666666666666667,3.6666666666666665,6.083333333333333,5.583333333333333,10.25,,,,,,,,,,,,,,,,0.8990064433333332,-0.3956055166666667,-0.0902445233333333,,,,,,,,,,,,,2.555555533333333
63122,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,,2.083333333333333,2.833333333333333,5.166666666666667,5.416666666666667,9.0,,,,,,,,,,,,,,,,-0.4591238099999999,0.6246817866666667,0.1797998433333333,,,,,,,,,,,,,1.9444444666666667
27169,,,,,,,,,,,40.333333333333336,,,,,,,,,,,,,,,,,1.6666666666666667,2.333333333333333,6.0,5.666666666666667,11.666666666666666,,,,,,,,,,,,,,,,0.132185225,-0.7295475333333333,0.32328495,,,,,,,,,,,,,2.0277777333333336
89607,Neutral,Neutral,Neutral,Neutral,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neutral,Neutral,30.0,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,4.0,4.0,4.0,4.0,0.0,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,-0.4451786,1.9478321,2.393703,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,2.9166667
59900,Strongly agree,Strongly Disagree,Strongly agree,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly agree,47.0,Somewhat true,Not at all true,Somewhat true,Not at all true,Somewhat true,Not at all true,Not at all true,Somewhat true,Somewhat true,Somewhat true,Not at all true,Somewhat true,Not at all true,Not at all true,Somewhat true,Somewhat true,1.0,1.0,4.0,4.0,9.0,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Strongly Disagree,Agree,Agree,0.23902185,0.2630989,0.15914471,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.0
28254,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Neither Agree nor Disagree,Disagree,Agree,39.0,5,2,5,Somewhat true,6,2,2,5,6,Somewhat true,2,5,3,Somewhat true,5,5,2.5,2.75,5.5,4.75,7.25,Disagree,Disagree,Neither Agree nor Disagree,Somewhat Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Somewhat Agree,Agree,0.50948405,0.64315283,0.14845444,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.0
56480,Agree,Strongly Disagree,Strongly agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly agree,48.0,5,2,Somewhat true,5,5,2,Not at all true,2,6,5,Not at all true,6,Somewhat true,Not at all true,5,Very true,1.25,3.25,6.0,4.0,8.25,Disagree,Disagree,Disagree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,0.43214834,-0.61947995,-0.80867887,Strongly Disagree,Disagree,Agree,Strongly Disagree,Agree,Agree,Strongly Disagree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Agree,1.5833334
11128,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,2.6666666666666665,3.8333333333333335,4.916666666666667,4.0,3.75,,,,,,,,,,,,,,,,0.1449335833333333,2.4536452333333334,0.2329534233333333,,,,,,,,,,,,,2.333333333333333
47886,,,,,,,,,,,38.66666666666666,,,,,,,,,,,,,,,,,2.333333333333333,2.583333333333333,4.666666666666667,3.6666666666666665,4.75,,,,,,,,,,,,,,,,-0.6719671366666667,0.1005145766666666,-0.1219754566666666,,,,,,,,,,,,,2.6666666666666665
28820,Agree,Disagree,Agree,Neutral,Disagree,Agree,Agree,Neither Agree nor Disagree,Disagree,Neutral,35.0,3,2,6,2,Somewhat true,3,2,Somewhat true,Somewhat true,6,2,Somewhat true,3,3,Somewhat true,5,2.25,2.5,4.25,5.0,7.25,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Agree,Agree,Somewhat Disagree,Agree,Agree,Agree,Agree,Somewhat Agree,Agree,Agree,Agree,Agree,-0.72072524,0.25078756,0.31105933,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,2.9166667
35347,Agree,Disagree,Strongly agree,Strongly agree,Disagree,Neither Agree nor Disagree,Agree,Disagree,Strongly Disagree,Agree,42.0,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,1.0,1.0,1.0,1.0,0.0,Strongly Disagree,Strongly Disagree,Somewhat Agree,Agree,Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,0.9958638,-0.72322839,0.49669752,Strongly Disagree,Strongly Disagree,Agree,Disagree,Neither Agree nor Disagree,Agree,Disagree,Strongly Disagree,Agree,Disagree,Disagree,Neither Agree nor Disagree,1.9166666
45641,Agree,Agree,Strongly agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,35.0,Somewhat true,Not at all true,6,2,5,Not at all true,Not at all true,5,6,Very true,Not at all true,5,Not at all true,Not at all true,5,Very true,1.0,1.25,5.75,5.75,14.0,Strongly Agree,Strongly Agree,Strongly Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.7290889,0.29477444,-0.87266761,Neither Agree nor Disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,2.5833333
25369,,,,,,,,,,,31.666666666666668,,,,,,,,,,,,,,,,,2.6666666666666665,3.583333333333333,5.166666666666667,4.25,4.75,,,,,,,,,,,,,,,,-0.1823931033333333,1.6521146066666663,0.0316118966666666,,,,,,,,,,,,,2.361111133333333
64572,Strongly agree,Agree,Strongly agree,Agree,Strongly Disagree,Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Disagree,Strongly agree,41.0,5,2,5,3,6,2,Not at all true,5,Very true,5,2,5,Somewhat true,3,5,6,2.0,2.75,6.0,5.0,9.25,Disagree,Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Somewhat Disagree,Strongly Agree,Disagree,Agree,Agree,0.5201388,-0.65353322,0.21105421,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Strongly Agree,Neither Agree nor Disagree,Disagree,Agree,2.0
31538,,,,,,,,,,,25.666666666666668,,,,,,,,,,,,,,,,,3.0,4.666666666666667,4.833333333333333,4.0,2.1666666666666665,,,,,,,,,,,,,,,,-0.0967511343333333,1.8530711693666664,0.2591911033333333,,,,,,,,,,,,,2.555555566666667
73452,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Disagree,Agree,37.0,5,3,Very true,6,6,5,3,6,6,6,Not at all true,Very true,6,3,6,6,2.5,5.0,6.25,6.25,8.75,Somewhat Disagree,Somewhat Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Agree,Somewhat Disagree,Agree,Strongly Agree,-0.16380635,0.072257072,-0.96648192,Disagree,Disagree,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Disagree,Agree,2.3333333
51475,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,2.1666666666666665,4.583333333333333,5.5,4.583333333333333,5.75,,,,,,,,,,,,,,,,-0.4553701733333333,1.7406067499999998,-0.0678311833333333,,,,,,,,,,,,,2.333333333333333
28312,Neutral,Strongly Disagree,Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Neutral,37.0,5,2,Somewhat true,5,6,3,3,3,Somewhat true,Somewhat true,2,5,5,5,6,6,3.0,3.75,5.25,4.25,4.0,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Agree,Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Strongly Agree,Somewhat Disagree,Disagree,Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,-0.15865739,-0.061660979,1.9938617,Strongly Agree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Agree,2.6666667
13486,Strongly agree,Strongly Disagree,Strongly agree,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly agree,50.0,Very true,2,6,6,6,6,2,Very true,Very true,6,2,Very true,Very true,5,Very true,Very true,2.75,5.25,6.75,6.5,9.0,Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,1.0100591,-0.70771694,-0.39373496,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,1.0
56805,Strongly agree,Disagree,Strongly agree,Strongly agree,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Strongly agree,45.0,6,5,Very true,Somewhat true,Very true,6,Somewhat true,Very true,Very true,Very true,2,Very true,Somewhat true,3,Very true,Very true,3.5,4.75,7.0,7.0,9.25,Strongly Agree,Somewhat Agree,Disagree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,-1.270131,0.090907671,0.089647815,Disagree,Strongly Disagree,Agree,Strongly Disagree,Agree,Agree,Strongly Disagree,Disagree,Strongly Agree,Agree,Disagree,Strongly Agree,1.75
57697,,,,,,,,,,,38.66666666666666,,,,,,,,,,,,,,,,,1.4166666666666667,3.583333333333333,6.666666666666667,6.583333333333333,13.416666666666666,,,,,,,,,,,,,,,,-0.1952913,-0.3334900933333333,-0.1915362766666667,,,,,,,,,,,,,1.9166667
54837,,,,,,,,,,,42.0,,,,,,,,,,,,,,,,,2.083333333333333,3.583333333333333,5.416666666666667,4.25,6.166666666666667,,,,,,,,,,,,,,,,-0.9472589266666668,-0.6101802799999999,-0.7249560766666668,,,,,,,,,,,,,2.1388889333333334
29718,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Agree,38.0,6,Not at all true,6,6,6,Somewhat true,Not at all true,6,6,5,Not at all true,6,6,Not at all true,6,6,1.0,4.25,6.0,5.75,11.25,Disagree,Disagree,Somewhat Agree,Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Disagree,Agree,Disagree,Agree,Strongly Agree,0.59836477,0.75508583,-1.0473378,Agree,Disagree,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,Neither Agree nor Disagree,Disagree,Agree,2.5
26800,Strongly agree,Strongly Disagree,Strongly agree,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly agree,50.0,Somewhat true,Not at all true,5,Not at all true,Very true,2,Not at all true,Very true,Very true,5,Not at all true,6,6,Somewhat true,Very true,Very true,1.75,2.5,6.75,6.0,12.75,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,1.1065016,-0.64702183,-0.73655337,Disagree,Strongly Disagree,Strongly Agree,Disagree,Strongly Agree,Agree,Strongly Disagree,Agree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,1.5833334
60493,Agree,Neutral,Neutral,Neutral,Neither Agree nor Disagree,Agree,Strongly Agree,Agree,Disagree,Neutral,32.0,3,Not at all true,3,2,Somewhat true,2,Not at all true,Not at all true,3,2,Not at all true,Not at all true,Not at all true,Not at all true,2,Not at all true,1.0,1.5,2.25,2.0,2.75,Strongly Disagree,Strongly Disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Disagree,Strongly Disagree,Neither Agree nor Disagree,Somewhat Agree,Strongly Agree,Somewhat Agree,Strongly Disagree,Agree,Strongly Disagree,Neither Agree nor Disagree,Somewhat Agree,0.93241417,0.82992184,1.8869727,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Disagree,2.75
52051,,,,,,,,,,,37.66666666666666,,,,,,,,,,,,,,,,,1.0833333333333333,3.333333333333333,5.833333333333333,5.666666666666667,11.666666666666666,,,,,,,,,,,,,,,,0.05517458,-0.40154973,0.53732406,,,,,,,,,,,,,2.5277777666666665
30972,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Neutral,30.0,Very true,Not at all true,Very true,Very true,Very true,Somewhat true,Not at all true,3,Very true,Very true,5,2,Very true,Not at all true,Very true,Very true,2.0,4.75,5.75,6.0,9.0,Disagree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Agree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Somewhat Agree,Strongly Agree,Disagree,Somewhat Agree,Agree,-0.049983863,0.0086528081,-0.11161241,Disagree,Neither Agree nor Disagree,Agree,Strongly Disagree,Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Disagree,Agree,Agree,2.1666667
47142,Agree,Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,Agree,38.0,5,Not at all true,6,6,6,2,Not at all true,6,6,6,Not at all true,6,6,Not at all true,6,6,1.0,3.75,6.0,6.0,12.25,Strongly Disagree,Strongly Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Strongly Disagree,Agree,Somewhat Agree,Strongly Agree,Somewhat Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Disagree,Agree,Somewhat Agree,0.58879882,-0.33771667,1.5488018,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,2.6666667
69217,Agree,Neutral,Strongly agree,Strongly agree,Strongly Disagree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Agree,44.0,Somewhat true,Not at all true,Not at all true,Somewhat true,Very true,Not at all true,Not at all true,6,Very true,Not at all true,Not at all true,Very true,6,Not at all true,3,Very true,1.0,3.0,7.0,2.75,7.5,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Agree,0.82164985,-0.87037259,0.27574313,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Strongly Disagree,Disagree,Strongly Agree,Disagree,Agree,Agree,2.3333333
69009,,,,,,,,,,,46.0,,,,,,,,,,,,,,,,,2.5,2.6666666666666665,5.75,5.0,8.083333333333334,,,,,,,,,,,,,,,,0.42582198,0.6354688833333334,0.4720092803333333,,,,,,,,,,,,,2.3611111
84390,Strongly agree,Agree,Agree,Disagree,Neither Agree nor Disagree,Disagree,Agree,Disagree,Strongly Disagree,Agree,37.0,Very true,Not at all true,Very true,3,6,2,Not at all true,Very true,Very true,Very true,Not at all true,Very true,Very true,Not at all true,Very true,Very true,1.0,3.25,6.75,7.0,15.5,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Somewhat Agree,Agree,-0.42298511,-0.22371978,0.099782482,Disagree,Strongly Disagree,Agree,Strongly Disagree,Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,1.6666666
74845,Strongly agree,Strongly Disagree,Strongly agree,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly agree,50.0,Somewhat true,Not at all true,Very true,Somewhat true,6,Not at all true,Not at all true,Very true,Very true,Very true,Not at all true,Very true,6,Not at all true,Very true,Very true,1.0,3.0,6.75,7.0,15.75,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,1.1717459,-0.65373051,-0.71169752,Disagree,Disagree,Agree,Strongly Disagree,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Strongly Agree,Disagree,Disagree,Agree,2.0
90905,,,,,,,,,,,32.333333333333336,,,,,,,,,,,,,,,,,2.75,4.0,5.583333333333333,5.0,6.083333333333333,,,,,,,,,,,,,,,,-0.2117154466666666,-0.34050122,-0.1305877499999999,,,,,,,,,,,,,2.9166666666666665
39659,Agree,Strongly Disagree,Strongly agree,Agree,Strongly Disagree,Strongly Disagree,Agree,Neither Agree nor Disagree,Strongly Disagree,Agree,44.0,Very true,Not at all true,Not at all true,Very true,Somewhat true,Not at all true,Not at all true,Somewhat true,Somewhat true,Not at all true,Not at all true,Somewhat true,Very true,Not at all true,Somewhat true,6,1.0,4.0,4.5,2.5,3.5,Strongly Disagree,Strongly Disagree,Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,1.1089666,-0.44078177,-0.80756366,Disagree,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,2.9166667
62072,,,,,,,,,,,33.0,,,,,,,,,,,,,,,,,1.5,3.75,5.833333333333333,5.416666666666667,9.916666666666666,,,,,,,,,,,,,,,,-0.605435381,0.4136875633333333,0.04589379,,,,,,,,,,,,,2.333333333333333
60396,Agree,Neutral,Agree,Agree,Strongly Disagree,Agree,Agree,Disagree,Strongly Disagree,Agree,39.0,Somewhat true,Not at all true,5,Somewhat true,5,Somewhat true,Not at all true,5,6,Somewhat true,Not at all true,5,3,2,5,6,1.25,3.0,5.5,4.75,9.5,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.74310488,-0.59855205,-0.83500814,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.0
61084,Strongly agree,Neutral,Strongly agree,Strongly agree,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Disagree,Agree,42.0,Not at all true,Not at all true,Very true,Not at all true,Somewhat true,Not at all true,Not at all true,Not at all true,Very true,Very true,Not at all true,6,Not at all true,Not at all true,Very true,Very true,1.0,1.0,6.0,5.5,14.0,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.3085122,-0.64948738,-0.54791021,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Strongly Agree,1.6666666
92412,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Disagree,Disagree,Strongly agree,41.0,5,Not at all true,6,Not at all true,6,Not at all true,Not at all true,Very true,Very true,6,Not at all true,Very true,5,3,5,Very true,1.5,2.0,6.75,6.0,13.75,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.94369376,-0.78631765,-0.13118862,Strongly Disagree,Disagree,Strongly Agree,Strongly Disagree,Agree,Agree,Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,1.4166666
92038,Strongly agree,Strongly Disagree,Strongly agree,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly agree,50.0,Very true,2,Very true,5,Very true,2,2,Very true,Very true,Very true,2,Very true,6,2,6,Very true,2.0,3.75,7.0,6.75,12.75,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.95859206,-0.64639544,-0.7493996,Disagree,Strongly Disagree,Agree,Disagree,Strongly Agree,Agree,Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,1.5
33388,Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Disagree,Agree,Strongly Disagree,Agree,Neutral,33.0,Very true,Not at all true,Very true,Very true,Very true,5,Not at all true,Very true,Very true,Very true,Not at all true,Very true,Very true,Not at all true,Very true,Very true,1.0,5.0,7.0,7.0,14.0,Strongly Disagree,Strongly Disagree,Disagree,Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Somewhat Agree,Disagree,0.45542988,-0.54864305,2.7215805,Agree,Strongly Agree,Disagree,Agree,Disagree,Disagree,Strongly Agree,Strongly Agree,Disagree,Agree,Agree,Disagree,4.25
31717,Agree,Disagree,Agree,Strongly agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Disagree,Agree,38.0,Not at all true,Not at all true,5,3,6,Not at all true,Not at all true,Somewhat true,5,Somewhat true,Not at all true,5,Not at all true,Not at all true,5,5,1.0,1.5,5.25,4.5,10.75,Disagree,Disagree,Somewhat Agree,Agree,Agree,Strongly Disagree,Agree,Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Disagree,Agree,Strongly Agree,0.670515,-0.21708907,0.060167387,Disagree,Disagree,Disagree,Neither Agree nor Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.5833333
18324,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,1.4166666666666667,2.5,5.166666666666667,5.166666666666667,10.166666666666666,,,,,,,,,,,,,,,,0.3374540233333333,1.70806667,-0.3146784466666667,,,,,,,,,,,,,1.9722222
86440,,,,,,,,,,,37.333333333333336,,,,,,,,,,,,,,,,,1.25,2.1666666666666665,5.25,4.833333333333333,10.25,,,,,,,,,,,,,,,,-0.6675770733333334,0.27338844,0.2543548466666667,,,,,,,,,,,,,2.3333333
95585,Strongly agree,Strongly Disagree,Strongly agree,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly agree,50.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,5.0,5.0,5.0,0.0,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,-0.47133327,1.1934344,1.6221933,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,3.0
29792,,,,,,,,,,,28.666666666666668,,,,,,,,,,,,,,,,,2.083333333333333,3.8333333333333335,5.5,4.583333333333333,6.666666666666667,,,,,,,,,,,,,,,,-0.5979653033333333,1.4416480233333333,-0.3553060633333333,,,,,,,,,,,,,2.1111111
